v1,v2, , , 
SUPERIORIDAD,"Si el niño nació, no prefería que ""muera"" para que no sufra discriminación, si estuviera con dolor, o sufrimiento, apoyo el derecho de querer una muerte digna, pero la discriminación solo viene por parte de la estupidez del resto", , , 
SUPERIORIDAD,"Creo que el amor de padres va más allá de cualquier característica, todos desean un hijo completamente sano y a veces suele ser difícil cuando no es así, principalmente porque existe prejuicios en la sociedad, diría que el amor verdadero guía, cuida y proteger esa vida", , , 
NINGUNO,"Lo tendría y estaría a su lado hasta el último si el caso es muy complejo, si crece será el más amado y cuidado sin importar el esfuerzo que trae consigo", , , 
NINGUNO,"Debería ser una decisión consensuada por ambos padres, todo depende del contexto y el ambiente donde se vaya a desarrollar el infante.", , , 
SUPERIORIDAD,"las personas no son un objeto que puedas abandonar porque no es lo que esperabas, yo sin duda lo cuidaría y crearía un mundo a su alrededor en el que sea feliz y amado por todos", , , 
NINGUNO,"Buscaría la mejor elección de acuerdo al grado de afectación, pero dejar que muera no me parece porque fue mi elección concebirlo, también debe ser mi responsabilidad velar para que viva y disfrute cada día de su vida, aún si no está al alcance de mis manos.", , , 
NINGUNO,"Depende qué tipo de malformación congénita tenga, muchas veces muchos no llegan a ni a un día de vida, todo depende de cuál sea la voluntad de Dios que tenga para la vida de ese bebé y sus padres.", , , 
NINGUNO,"Al momento de tomar la decisión de tener un hijo, acepto las responsabilidades que venga con ello, y si mi hijo naciera con una malformación,buscaría la mejor opción que le brinde la posibilidad de tener una vida plena.", , , 
NINGUNO,"Depende, pero antes de tener hijos me haria pruebas junto a mi pareja para detectar algún problema genetico hereditario. Y si hay algo, mejor adopto", , , 
NINGUNO,"Mi respuesta sería no porque es mi bebé y decidí tenerlo, también vería las formas de hacer que mi niño se incluya a las escuelas normalmente ya que los niños con alguna malformación no deberían ser discriminado al fin al cabo son personas", , , 
NINGUNO,lo criaria ya q no somos Dios para estar decidiendo quien vive o quién muera y es sangre de mi sangre no sería capas de atentar contra su vida y si Dios lo envía es xq tiene un propósito en la a tierra y en tu vida un hijo es un ángel y una bendición, , , 
NINGUNO,"Si tuviera un hijo con malformaciones lo tendría, lo cuidaría y la daría todo para que tenga una mejor calidad de vida posible.", , , 
NINGUNO,Yo no haría ninguna Dios nos da la oportunidad de ser mamá sea la situación que sea  o como vengan nuestros hijos hay que aprender a sobrellevar las situacion yo gracias a dios tengo un hermano discapacitado   y he aprendido mucho, , , 
NINGUNO,"No lo daría en adopción y tampoco dejaría que muriera, lo quería tal cual es, todo niño tiene derecho a vivir", , , 
NINGUNO,"Ninguna de las dos opciones, buscaría la forma de criarlo con amor. Lo ayudaría en todo lo que pueda, porque sería un hijo el cual merece vivir. Buscaría especialistas que sepan del caso de mi hijo", , , 
NINGUNO,"Considero que un hijo es una responsabilidad, así que se deben considerar todas las opciones en función del bienestar de esa nueva vida.", , , 
NINGUNO,Un hijo es una bendición asi que mi decisión es tenerlo cuidarlo y darle mucho amor, , , 
NINGUNO,"A un hijo se lo ama y acepta tal y cómo esté, si hay posibilidae económica de ayudarlo, se lo hará sino sólo amarlo y cuidarlo con sus defectos", , , 
NINGUNO,"Desde el momento en que llega a tu vida esa bendicion tan grande de ser padres empiezas a querer a tu hijo y apreciar como lo más bello que pudo llegar a tu vida, el amor de madre va más allá del físico, y estará dispuesta a todo por ver sonreír a un hijo", , , 
NINGUNO,"No lo daría en adopción, lo cuidaría y le daría amor y apoyo", , , 
NINGUNO,"Un hijo sea cómo sea vale mucho, no importa la malformación que posea, pero si tuviera los recursos económicos, si lo ayudaría a superar sus problemas congénitos", , , 
NINGUNO,En este caso lo más probable es que me quedaría con mi hijo y buscaría una ayuda profesional para tratar el caso de malformación., , , 
NINGUNO,Me haría cargo de mi hijo y buscaría una manera para costear los tratamientos, , , 
NINGUNO,No ninguna de las dos opciones siempre hay que quererlo tal como es, , , 
NINGUNO,"Si me advierten en el embarazo que nacerá así y tengo la opción de abortarlo, lo haría, sé que muchos me jugarían pero no estaría dispuesta a que mi hijo sufriera en un mundo donde la violencia, la discriminación, burlas y rechazos gobiernan la humanidad.", , , 
SUPERIORIDAD,"Jamás, lo amaría porque es mi hijo ", , , 
NINGUNO,trataría de buscar algún tratamiento que pueda ayudar de lo contrario igual lo tendría xq es mi hijo., , , 
NINGUNO,Lo conservaría y buscaría ayuda profesional para darle una mejor calidad de vida mientras Dios le de vida, , , 
NINGUNO,"por mi parte no lo daría en adopción, es parte de mi sangre y lo cuidaría como debe de ser", , , 
NINGUNO,"Ninguna opción escogería, más bien lo tendría conmigo y lo ayudaria en lo largo de su vida", , , 
NINGUNO,Cada persona es perfecto tal y cual llega al mundo y tienen el mismo derecho a recibir el amor de un hogar. Ninguna de las opciones me parece adecuada., , , 
NINGUNO,"Ninguna de las dos opciones , seria algo cruel.", , , 
NINGUNO,"Debemos saber que por alguna causa tuvo una malformacion tal vez por descuido de los padres pero eso no les da el derecho de abortarlo si no que deben hacerses responsables porque es su hijo,sangre de su sangre y todo hijo es una bendicion de Dios :) #Fe", , , 
NINGUNO,"No, lo correcto seria buscar ayuda profesional para cuidarlo a lo largo de su crecimiento, hacer alguna de esas opciones es algo muy cruel.", , , 
NINGUNO,"Si es mi hijo, buscaría ayuda profesional para ver si es posible un tratamiento y si en tal caso no hay, es mi hijo porque lo daría en adopción?", , , 
SUPERIORIDAD,toda persona tiene derecho a la vida. Yo haria todo lo posible para ayudarlo y no tenga problemas, , , 
NINGUNO,"Suena difícil tomar una decisión por las pocas opciones que hay..la verdad es que ninguna de las dos, por qué las dos son dolorosas de tomar..Antes prefiero tenerlo luchar aunque sea difícil ...;)", , , 
NINGUNO,"Buscaría la forma y todas las posibilidades para dar un tratamiento respectivo si en tal caso haya o no haya una solución aún lo haría, son casos muy especiales que deben llevar su atención necesaria, y daría mi vida por la de el porque es mi hijo.", , , 
NINGUNO,"Ninguna de las 2, por que todo niñoy ñiña q nace si dios lo permite tiene derecho a la vida,en mi caso si fuera mi hijo/a lo criaria con todo el cariño y amor.", , , 
NINGUNO,"Lo importante sería mejorar su estilo de vida, su salud y su condición física o mental en la manera posible para evitar discriminación .", , , 
NINGUNO,"en el momento en que decides ser padre toda responsabilidad cae sobre tus hombros , desamparar un hijo ante una adversidad no debería ni si quiera pensarse . Éxitos a todos", , , 
NINGUNO,"Que una criatura presente una malformación no deberia librarnos de responsabilidad por esa vida que ya esta formada, lo mejor es hacer frente.", , , 
NINGUNO,"buscaría ayuda profesional y estaría con el en todo su proceso, no dejarlo solo en su tiempo de creciento y formación personal para enseñarle que sigue siendo una persona y no tiene porqué subir discriminación de nadie en general.", , , 
NINGUNO,"Un hijo siempre será una bendición con todo y sus defectos, hay que aceptarlos tal y como son", , , 
NINGUNO,Si lo hacemos de corazon podriamos adoptarlo, , , 
SUPERIORIDAD,"Pienso que hay que ayudar en lo que más se pueda y si no, entonces toca aceptar y a amar a un hijo tal y como es", , , 
NINGUNO,Convendría hacer un tratamiento médico especializado para mejorarle su estilo de vida, , , 
NINGUNO,"Darlo en adopción no es una opción, más bien ayudaría a mejorar su condición o malformacion y así le doy una mejor calidad de vida.", , , 
NINGUNO,"no, por ninguna razón debemos hacer eso he conocido personas que muy bien han podido sobrellevar esa situación solo DIOS puede decidirlo y si es la voluntad de EL  bienvenido sea hay muchas personas que ni siquiera han podido tener hijos.", , , 
NINGUNO,No lo daría en adopción porque es mi sangre , , , 
NINGUNO,Preferiría que sea visto y tratado por un médico y así minimizar los riesgos en su salud o por algún problema de malformación. , , , 
NINGUNO,"Un hijo es una bendición y no merece ser dado en adopción, sino qur buscar estrategias y ayuda médica para mejorar su diario vivir.", , , 
NINGUNO,yo si daria en adopcion, , , 
SUPERIORIDAD,claro que no lo dejaría en adopción, , , 
NINGUNO,no, , , 
NINGUNO,"No lo daría en adopción, lo ayudaría buscando un especialista médico para que trate su problema y así mejorar su diario vivir", , , 
NINGUNO,jamas sacrificaria a un ser humano, , , 
NINGUNO,"Pues lo ayudaría en lo que más pueda pero no lo daría en adopción, ni que muera.", , , 
NINGUNO,Le apoyaría para realizarle algún procedimiento médico para mejorar su diario vivir., , , 
NINGUNO,Lo ayudaría en lo que más pueda para mejorar su vida, , , 
NINGUNO,"Ninguna de las dos opciones, cómo madre tocaría apoyarlo en todo lo que uno pueda con tratamientos médico.", , , 
NINGUNO,"Le brindaría ayuda médica especializada, pero no lo dejaría morir o en adopción.", , , 
NINGUNO,"A un hijo se lo ama tal cómo es, y no importa su problema siempre hay que ayudarlo mientras se pueda.", , , 
NINGUNO,Le ayudaría con algun tratamiento médico y brindaría apoyo emociónal para superar su problema., , , 
NINGUNO,"Ninguna de las dos opciones, sino que le daría fuerzas motivación aparte de hacerle ver con médicos para ayudarle a mejorar si condición.", , , 
NINGUNO,Le daría fuerzas para vivir y ayudaría en lo que más pueda en alguna fundación para ayudar de niños con problemas de malformación, , , 
NINGUNO,Le brindaría ayuda sicologíca y médica pero no lo daría en adopción peor lo dejaría morir, , , 
NINGUNO,Solo Dios es quien da o quita la vida lo recibiria con mucho amor y lo cuidaria es una Bendición de Dios, , , 
NINGUNO,"Lo aceptaría cómo es, dándole cariño y amor", , , 
NINGUNO,Como padre lo aceptaría tal cuál es y si tengo recursos económicos suficientes le ayudaría a mejorar su condición, , , 
NINGUNO, ninguno de las dos opciones. Es mejor salir adelante como padres., , , 
NINGUNO,Si tuviera un hijo con alguna malformación lo cuidariamos aún más y se le abrindaria el apoyo que sea necesario., , , 
NINGUNO,hay que tener la responsabilidad total de los actos que hacemos. Y en este caso lo más prudente es estar con tu hijo y darle todo el apoyo que necesita., , , 
NINGUNO,"Elegiría que no le abandonaría, es más le ayudaría, Buscaría de un profesional médico para su tratamiento, que se sienta mejor", , , 
NINGUNO,"Crear conciencia sobre este problema frecuente, pero también a impulsar el desarrollo y la implementación de programas  para prevenirlo, y ampliar los servicios de salud que refieren y atienden a todas las personas con defectos de nacimiento", , , 
NINGUNO,"Yo buscaría información sobre como tratar eso, y ayudarlo a qué los comentarios no le afecten en gran manera", , , 
NINGUNO,"Creo que falta una tercera opción, que es aceptar, amar y apoyar a ese bebé como lo que es, un hijo", , , 
NINGUNO,"Ni una de las  dos opciones,son niños no se merecen eso ,hay que quererlos muchos", , , 
NINGUNO,Si a mi hijo le diagnostican mala formación lucharía día a día con él pero no lo dejará botado en el hospital o lo aportaría ni mucho menos lo daría en adopción por qué es una vida que sea como sea me va hacer feliz  y sea feliz solo conmigo, , , 
NINGUNO,"Optaría por interrumpir el embarazo, pero no por razones estúpidas como evitar cuidarlo o discriminación. Simplemente lo haría, pues considero que no", , , 
SUPERIORIDAD,"pues en mi opinion, yo me haria cargo  de  los  gastos necesarios para su cuidado  y nunca dejarlo  solo  ya que el o ella forma parte de mi vida y no  quisiera que le sucediera nada en otro lugar que no  sea de su verdadera familia.", , , 
NINGUNO,"Elijo cuidarlo por mi propia cuenta, pues es parte de mi ser, y no tendria porque negarlo o esconderlo, cabe recalcar que hoy en dia la tecnologia ha tenido un gran avance , y a este paso podemos a ayudar a cualquier persona con problemas de salud", , , 
